Timestamp,Actual Price,Low 95%,High 95%,Width,Hit
2026-04-04 23:00:00 UTC,"$67,300.42","$67,164.22","$67,666.56",$502.33,YES
2026-04-04 22:00:00 UTC,"$67,399.92","$67,113.78","$67,638.78",$524.99,YES
2026-04-04 21:00:00 UTC,"$67,359.20","$67,019.80","$67,556.44",$536.64,YES
2026-04-04 20:00:00 UTC,"$67,268.40","$67,000.62","$67,605.94",$605.32,YES
2026-04-04 19:00:00 UTC,"$67,288.42","$67,014.12","$67,595.45",$581.33,YES
2026-04-04 18:00:00 UTC,"$67,295.47","$67,039.80","$67,697.01",$657.21,YES
2026-04-04 17:00:00 UTC,"$67,329.40","$67,072.39","$67,733.77",$661.38,YES
2026-04-04 16:00:00 UTC,"$67,366.68","$67,071.91","$67,710.18",$638.27,YES
2026-04-04 15:00:00 UTC,"$67,383.66","$66,874.35","$67,557.07",$682.71,YES
2026-04-04 14:00:00 UTC,"$67,215.24","$66,858.90","$67,576.97",$718.06,YES
2026-04-04 13:00:00 UTC,"$67,193.44","$66,745.41","$67,493.99",$748.58,YES
2026-04-04 12:00:00 UTC,"$67,097.87","$66,830.58","$67,538.01",$707.43,YES
2026-04-04 11:00:00 UTC,"$67,156.93","$66,815.66","$67,549.38",$733.72,YES
2026-04-04 10:00:00 UTC,"$67,167.00","$66,641.82","$67,355.13",$713.32,YES
2026-04-04 09:00:00 UTC,"$66,988.05","$66,582.39","$67,334.18",$751.79,YES
2026-04-04 08:00:00 UTC,"$66,940.00","$66,670.98","$67,424.35",$753.38,YES
2026-04-04 07:00:00 UTC,"$67,014.96","$66,657.18","$67,372.26",$715.08,YES
2026-04-04 06:00:00 UTC,"$67,013.24","$66,559.95","$67,305.65",$745.70,YES
2026-04-04 05:00:00 UTC,"$66,916.29","$66,446.32","$67,270.08",$823.76,YES
2026-04-04 04:00:00 UTC,"$66,860.73","$66,445.57","$67,245.19",$799.62,YES
2026-04-04 03:00:00 UTC,"$66,832.18","$66,412.43","$67,297.86",$885.43,YES
2026-04-04 02:00:00 UTC,"$66,844.83","$66,399.37","$67,320.86",$921.49,YES
2026-04-04 01:00:00 UTC,"$66,852.00","$66,397.77","$67,370.60",$972.82,YES
2026-04-04 00:00:00 UTC,"$66,893.39","$66,483.88","$67,411.45",$927.58,YES
2026-04-03 23:00:00 UTC,"$66,964.30","$66,431.53","$67,411.03",$979.50,YES
2026-04-03 22:00:00 UTC,"$66,888.76","$66,494.44","$67,425.46",$931.01,YES
2026-04-03 21:00:00 UTC,"$66,964.21","$66,347.57","$67,316.37",$968.81,YES
2026-04-03 20:00:00 UTC,"$66,831.98","$66,374.70","$67,399.52","$1,024.82",YES
2026-04-03 19:00:00 UTC,"$66,885.74","$66,275.85","$67,324.03","$1,048.17",YES
2026-04-03 18:00:00 UTC,"$66,812.03","$66,365.70","$67,390.82","$1,025.12",YES
2026-04-03 17:00:00 UTC,"$66,855.01","$66,459.29","$67,554.99","$1,095.70",YES
2026-04-03 16:00:00 UTC,"$67,010.46","$66,318.56","$67,284.45",$965.89,YES
2026-04-03 15:00:00 UTC,"$66,827.15","$66,384.21","$67,428.50","$1,044.29",YES
2026-04-03 14:00:00 UTC,"$66,929.81","$66,169.90","$67,182.98","$1,013.08",YES
2026-04-03 13:00:00 UTC,"$66,672.00","$66,281.26","$67,229.37",$948.11,YES
2026-04-03 12:00:00 UTC,"$66,722.16","$66,545.26","$67,535.67",$990.42,YES
2026-04-03 11:00:00 UTC,"$67,017.44","$66,366.40","$67,372.18","$1,005.77",YES
2026-04-03 10:00:00 UTC,"$66,883.08","$66,312.50","$67,421.14","$1,108.64",YES
2026-04-03 09:00:00 UTC,"$66,859.58","$66,505.27","$67,485.64",$980.36,YES
2026-04-03 08:00:00 UTC,"$66,965.39","$66,616.24","$67,523.01",$906.77,YES
2026-04-03 07:00:00 UTC,"$67,042.08","$66,265.54","$67,217.12",$951.58,YES
2026-04-03 06:00:00 UTC,"$66,796.79","$66,089.43","$67,013.54",$924.11,YES
2026-04-03 05:00:00 UTC,"$66,600.35","$66,099.44","$67,084.59",$985.16,YES
2026-04-03 04:00:00 UTC,"$66,602.66","$66,048.11","$67,056.73","$1,008.61",YES
2026-04-03 03:00:00 UTC,"$66,579.97","$66,013.52","$67,002.04",$988.52,YES
2026-04-03 02:00:00 UTC,"$66,533.81","$66,124.81","$67,109.74",$984.93,YES
2026-04-03 01:00:00 UTC,"$66,630.00","$66,246.82","$67,325.87","$1,079.06",YES
2026-04-03 00:00:00 UTC,"$66,785.86","$66,362.98","$67,444.56","$1,081.58",YES
2026-04-02 23:00:00 UTC,"$66,901.99","$66,455.45","$67,559.23","$1,103.79",YES
2026-04-02 22:00:00 UTC,"$66,982.48","$66,301.28","$67,545.12","$1,243.84",YES
2026-04-02 21:00:00 UTC,"$66,935.93","$66,272.89","$67,571.10","$1,298.21",YES
2026-04-02 20:00:00 UTC,"$66,939.25","$66,372.23","$67,650.82","$1,278.59",YES
2026-04-02 19:00:00 UTC,"$66,975.99","$66,298.31","$67,568.26","$1,269.94",YES
2026-04-02 18:00:00 UTC,"$66,981.99","$65,962.77","$67,379.50","$1,416.73",YES
2026-04-02 17:00:00 UTC,"$66,679.16","$66,269.35","$67,866.92","$1,597.57",YES
2026-04-02 16:00:00 UTC,"$67,095.85","$66,330.10","$67,413.65","$1,083.55",YES
2026-04-02 15:00:00 UTC,"$66,852.91","$66,301.41","$67,343.24","$1,041.83",YES
2026-04-02 14:00:00 UTC,"$66,868.18","$65,685.37","$66,757.93","$1,072.56",NO
2026-04-02 13:00:00 UTC,"$66,270.87","$65,420.17","$66,528.43","$1,108.27",YES
2026-04-02 12:00:00 UTC,"$66,052.71","$65,536.97","$66,736.11","$1,199.14",YES
2026-04-02 11:00:00 UTC,"$66,220.28","$65,763.12","$67,017.35","$1,254.23",YES
2026-04-02 10:00:00 UTC,"$66,457.28","$65,736.06","$67,045.60","$1,309.55",YES
2026-04-02 09:00:00 UTC,"$66,469.60","$65,782.54","$67,038.95","$1,256.41",YES
2026-04-02 08:00:00 UTC,"$66,439.12","$66,153.32","$67,521.35","$1,368.02",YES
2026-04-02 07:00:00 UTC,"$66,930.79","$65,877.08","$67,292.52","$1,415.44",YES
2026-04-02 06:00:00 UTC,"$66,681.49","$65,634.59","$67,247.40","$1,612.81",YES
2026-04-02 05:00:00 UTC,"$66,591.54","$65,255.05","$67,171.63","$1,916.59",YES
2026-04-02 04:00:00 UTC,"$66,330.27","$65,380.79","$67,468.10","$2,087.31",YES
2026-04-02 03:00:00 UTC,"$66,576.25","$66,079.76","$67,426.88","$1,347.12",YES
2026-04-02 02:00:00 UTC,"$66,852.99","$66,857.59","$67,893.73","$1,036.14",NO
2026-04-02 01:00:00 UTC,"$67,359.27","$68,006.59","$69,159.04","$1,152.45",NO
2026-04-02 00:00:00 UTC,"$68,600.29","$67,531.00","$68,648.04","$1,117.05",YES
2026-04-01 23:00:00 UTC,"$68,113.92","$67,564.95","$68,736.87","$1,171.92",YES
2026-04-01 22:00:00 UTC,"$68,122.99","$67,716.22","$68,936.46","$1,220.25",YES
2026-04-01 21:00:00 UTC,"$68,362.53","$67,489.88","$68,839.53","$1,349.65",YES
2026-04-01 20:00:00 UTC,"$68,191.09","$67,512.48","$68,883.47","$1,370.99",YES
2026-04-01 19:00:00 UTC,"$68,176.84","$67,421.21","$68,772.93","$1,351.72",YES
2026-04-01 18:00:00 UTC,"$68,084.76","$67,638.40","$69,045.50","$1,407.10",YES
2026-04-01 17:00:00 UTC,"$68,266.62","$68,198.31","$69,600.67","$1,402.36",YES
2026-04-01 16:00:00 UTC,"$68,816.34","$68,377.64","$69,553.67","$1,176.02",YES
2026-04-01 15:00:00 UTC,"$68,918.52","$68,023.82","$69,154.17","$1,130.35",YES
2026-04-01 14:00:00 UTC,"$68,593.55","$67,521.32","$68,726.48","$1,205.16",YES
2026-04-01 13:00:00 UTC,"$68,116.07","$67,879.60","$69,021.86","$1,142.26",YES
2026-04-01 12:00:00 UTC,"$68,393.60","$68,117.63","$69,427.25","$1,309.62",YES
2026-04-01 11:00:00 UTC,"$68,712.52","$67,954.21","$69,290.30","$1,336.09",YES
2026-04-01 10:00:00 UTC,"$68,585.55","$67,858.78","$69,505.98","$1,647.20",YES
2026-04-01 09:00:00 UTC,"$68,644.00","$67,893.18","$69,617.91","$1,724.73",YES
2026-04-01 08:00:00 UTC,"$68,670.16","$68,188.77","$69,438.30","$1,249.53",YES
2026-04-01 07:00:00 UTC,"$68,692.00","$68,468.75","$69,872.33","$1,403.58",YES
2026-04-01 06:00:00 UTC,"$69,102.85","$67,775.25","$69,304.74","$1,529.50",YES
2026-04-01 05:00:00 UTC,"$68,456.02","$67,711.97","$68,951.51","$1,239.54",YES
2026-04-01 04:00:00 UTC,"$68,303.83","$67,551.40","$68,861.49","$1,310.09",YES
2026-04-01 03:00:00 UTC,"$68,170.67","$67,082.56","$68,275.79","$1,193.23",YES
2026-04-01 02:00:00 UTC,"$67,668.89","$67,287.34","$68,452.48","$1,165.14",YES
2026-04-01 01:00:00 UTC,"$67,782.73","$67,764.41","$68,994.87","$1,230.46",YES
2026-04-01 00:00:00 UTC,"$68,330.75","$67,631.34","$69,075.57","$1,444.23",YES
2026-03-31 23:00:00 UTC,"$68,284.48","$67,422.11","$69,006.24","$1,584.13",YES
2026-03-31 22:00:00 UTC,"$68,172.87","$67,551.71","$69,167.28","$1,615.57",YES
2026-03-31 21:00:00 UTC,"$68,277.99","$67,430.73","$69,319.41","$1,888.68",YES
2026-03-31 20:00:00 UTC,"$68,265.53","$66,894.10","$68,946.69","$2,052.59",YES
2026-03-31 19:00:00 UTC,"$67,838.80","$66,747.46","$69,040.03","$2,292.57",YES
2026-03-31 18:00:00 UTC,"$67,854.05","$66,808.54","$68,272.77","$1,464.23",YES
2026-03-31 17:00:00 UTC,"$67,526.75","$66,805.80","$68,504.53","$1,698.73",YES
2026-03-31 16:00:00 UTC,"$67,665.83","$65,813.20","$67,549.92","$1,736.71",NO
2026-03-31 15:00:00 UTC,"$66,736.80","$66,007.78","$67,225.83","$1,218.05",YES
2026-03-31 14:00:00 UTC,"$66,587.45","$66,589.28","$67,912.85","$1,323.57",NO
2026-03-31 13:00:00 UTC,"$67,302.29","$65,982.00","$67,311.68","$1,329.69",YES
2026-03-31 12:00:00 UTC,"$66,653.26","$65,931.57","$67,285.42","$1,353.84",YES
2026-03-31 11:00:00 UTC,"$66,685.69","$65,635.40","$66,899.85","$1,264.46",YES
2026-03-31 10:00:00 UTC,"$66,363.38","$65,526.69","$66,648.08","$1,121.39",YES
2026-03-31 09:00:00 UTC,"$66,124.99","$66,206.38","$67,339.22","$1,132.84",NO
2026-03-31 08:00:00 UTC,"$66,778.33","$66,725.15","$68,002.16","$1,277.01",YES
2026-03-31 07:00:00 UTC,"$67,367.69","$66,839.31","$68,187.58","$1,348.27",YES
2026-03-31 06:00:00 UTC,"$67,492.85","$66,945.88","$68,476.79","$1,530.91",YES
2026-03-31 05:00:00 UTC,"$67,681.68","$66,776.42","$68,388.40","$1,611.98",YES
2026-03-31 04:00:00 UTC,"$67,544.01","$66,877.70","$68,666.50","$1,788.79",YES
2026-03-31 03:00:00 UTC,"$67,704.74","$67,388.15","$68,664.69","$1,276.54",YES
2026-03-31 02:00:00 UTC,"$67,943.43","$67,437.20","$68,464.06","$1,026.86",YES
2026-03-31 01:00:00 UTC,"$67,938.54","$66,665.70","$67,724.32","$1,058.62",NO
